,peri_title,comm_title,ques_title,excl_title,peri_text,comm_text,ques_text,excl_text,title_length,text_length,title_words
19665,0,1,0,0,3,2,0,0,68,607,9
24040,0,0,0,0,26,30,6,0,96,3932,17
16256,0,0,0,0,18,19,0,0,56,2407,8
15094,0,1,0,0,15,24,0,0,76,2446,11
6378,2,1,0,0,4,2,0,0,73,408,12
37705,0,0,0,0,16,15,0,2,72,2005,8
40201,0,0,1,0,56,98,2,0,128,8266,22
34693,0,0,0,0,11,4,1,1,93,1646,13
26720,0,1,0,0,24,16,2,0,71,2372,13
7987,0,0,0,0,12,17,0,0,72,1703,10
26383,0,0,0,0,24,27,2,0,101,2791,17
20733,2,0,0,0,71,33,0,0,64,5184,9
1204,0,0,0,0,20,13,0,1,59,2309,9
35368,0,0,0,0,11,8,0,0,161,1122,28
15548,0,0,0,0,30,32,0,0,59,3722,11
25255,0,0,0,0,19,17,0,0,85,2652,12
39101,0,0,0,1,10,16,1,1,128,1724,21
5109,0,0,0,0,12,14,0,0,76,1702,9
16840,0,0,0,0,6,10,0,0,72,1088,11
23060,0,0,0,0,30,38,3,0,97,3067,17
9318,0,0,0,0,17,17,0,0,51,1986,7
1627,0,0,0,0,32,33,0,0,56,4332,10
35121,0,0,0,0,20,14,1,0,136,2314,19
33412,0,2,0,1,4,2,0,0,95,432,12
29211,0,0,0,0,25,23,0,0,88,2892,16
11644,0,0,0,0,13,10,0,0,48,1824,8
30457,0,0,0,0,22,14,3,2,84,2341,11
37295,0,0,0,1,23,12,0,0,72,1826,12
37267,0,0,0,0,62,69,1,1,129,7299,22
6699,0,0,0,0,10,17,0,0,59,1821,11
24406,0,0,0,0,45,46,4,4,93,4190,15
41049,0,1,0,1,1,1,0,0,134,299,21
30791,0,0,0,0,67,74,6,4,145,8080,24
3962,0,0,0,0,18,16,0,0,58,2500,10
44104,0,1,0,0,19,15,0,0,89,1735,14
29609,0,0,0,0,25,20,4,7,65,2814,9
6947,0,1,0,0,6,5,0,0,51,566,7
25404,0,0,0,0,17,33,1,0,84,2698,11
14086,2,2,0,0,30,26,0,0,73,3902,11
33882,0,0,0,1,0,0,0,0,108,1,17
40798,2,0,0,0,38,32,0,0,108,4044,16
14371,0,0,0,0,15,18,0,0,72,2556,11
8135,0,0,0,0,17,21,0,0,59,2119,8
41302,0,0,0,1,86,66,2,1,95,7241,15
14730,0,0,0,0,13,7,0,0,57,1073,8
19883,0,1,0,0,3,4,0,0,72,557,10
14712,2,0,0,0,23,8,0,0,62,1247,9
7625,2,0,0,0,20,12,0,0,82,2653,12
3487,0,0,0,0,58,47,0,0,47,5338,7
11871,0,0,0,0,3,4,0,0,67,527,9
5892,2,0,0,0,28,24,0,0,64,2600,11
22574,0,0,0,0,10,10,1,0,50,1792,8
30953,0,1,0,0,22,33,0,1,163,3110,24
27722,0,0,0,0,20,16,4,0,58,2183,8
26843,0,0,0,0,12,13,0,0,101,1895,13
30537,0,0,0,0,48,51,0,1,153,4053,21
11568,0,0,0,0,5,6,0,0,81,912,13
18887,0,0,0,0,19,27,0,0,44,2807,7
3667,0,0,0,0,12,5,0,0,55,924,7
25016,0,0,0,0,17,11,0,0,96,1886,17
44085,1,0,0,0,17,25,0,0,67,2353,9
41606,0,0,0,0,35,25,4,1,169,3463,26
15786,0,1,0,0,30,38,0,0,82,3674,13
41430,0,1,0,1,0,2,5,0,157,455,26
9684,0,1,0,0,13,9,0,0,72,1800,11
26911,0,0,0,0,43,14,1,2,73,3776,10
21045,0,0,0,0,11,12,0,0,61,1324,8
11360,0,0,0,0,14,15,0,0,63,1658,10
5249,0,0,0,0,9,10,0,0,41,1204,6
27652,0,0,0,0,14,27,0,0,94,2673,15
39291,0,0,0,0,16,34,4,0,105,3161,16
7395,0,1,0,0,47,52,0,0,71,4979,12
19943,0,0,0,0,25,20,1,0,60,2766,10
913,2,0,0,0,19,12,0,0,66,1744,10
8256,0,0,0,0,9,5,0,0,59,772,8
6302,0,0,0,0,11,8,0,0,55,1231,7
16803,1,0,0,0,11,16,0,0,70,1726,12
13449,0,1,0,0,9,7,0,0,88,760,14
15346,0,0,0,0,15,23,0,1,51,2559,10
7090,0,0,0,0,50,65,0,0,64,6345,10
22299,0,0,0,0,34,35,1,1,88,3617,15
1321,0,0,0,0,33,30,0,0,57,4645,10
23355,0,0,0,0,25,35,6,1,81,3414,12
29714,0,0,0,0,21,20,0,0,81,2788,13
18013,0,0,0,0,49,39,0,0,59,6133,7
11293,2,0,0,0,41,46,0,0,77,5161,10
27935,0,0,0,0,17,12,1,0,86,1822,15
28411,0,0,0,0,17,10,1,0,86,2094,13
38253,0,0,1,0,3,2,1,0,103,396,16
22676,0,0,0,0,28,20,0,0,89,3004,13
28517,0,0,0,0,8,10,0,3,83,2063,14
1074,0,0,1,0,16,16,0,0,66,2884,11
9706,2,0,0,0,27,31,0,0,65,3141,10
28395,0,0,0,0,13,16,0,0,93,2196,15
4567,0,0,0,0,61,53,1,1,64,6176,8
20361,0,0,0,0,25,23,0,0,74,2546,12
23990,0,0,0,0,20,23,0,0,74,2902,11
27683,0,0,0,0,35,19,1,0,76,3928,12
18983,0,0,0,0,7,6,0,0,60,1024,8
17098,0,0,1,0,24,23,2,0,84,3308,12
8679,0,0,0,1,50,50,1,1,79,6561,12
34755,0,0,0,0,5,7,0,0,83,430,13
15551,0,1,0,0,17,19,0,0,85,2381,15
41681,0,0,0,0,16,13,1,0,89,2006,12
30447,0,0,0,0,29,22,1,0,90,2108,14
34244,0,0,0,0,6,2,0,1,104,648,16
35110,0,0,0,0,36,22,0,0,129,2839,20
25008,0,0,0,0,15,16,1,0,71,1597,10
41304,0,0,0,1,13,10,1,3,77,1608,13
36974,0,0,0,0,28,22,2,0,117,3290,19
15805,0,0,0,0,15,18,0,0,77,2131,12
2106,0,0,1,0,41,30,0,0,59,3837,9
12790,0,0,0,0,2,3,0,0,83,423,15
37374,0,1,0,0,7,8,1,1,70,871,11
9936,2,1,0,0,34,29,1,4,57,4003,7
714,0,1,0,0,15,15,0,0,66,2012,11
17205,0,1,0,0,38,44,0,0,71,4740,8
20246,0,0,0,0,23,11,0,0,64,2581,12
3642,0,1,0,0,28,15,0,0,68,3225,10
14859,0,0,0,0,4,3,0,0,76,571,11
3044,2,0,0,0,10,20,0,0,64,1496,9
9041,0,0,0,0,19,16,0,0,64,1946,9
16469,0,0,0,0,3,2,0,0,87,621,12
31425,0,0,0,0,11,12,2,0,52,1710,7
9555,1,0,0,0,15,10,0,0,52,1014,8
39937,0,0,1,0,21,23,2,0,104,2839,15
26655,0,0,0,0,18,13,0,0,76,1987,11
32216,0,0,0,0,6,10,1,0,88,1139,13
36886,2,0,0,0,9,2,0,0,100,1064,15
24474,0,1,0,0,21,34,3,5,87,2414,14
41123,0,0,0,0,5,2,0,0,159,447,21
3369,0,0,0,0,18,26,0,0,69,2510,9
36805,0,0,0,0,0,0,1,1,60,109,9
20178,0,0,0,0,22,21,0,0,67,2597,10
2893,0,1,0,0,2,0,0,0,59,320,9
17309,0,0,0,0,21,16,0,0,64,2338,9
12597,0,1,0,0,16,11,0,0,68,2112,10
29672,0,1,0,0,45,39,1,0,94,4750,13
19872,0,0,0,0,5,3,0,0,70,596,11
42063,0,0,0,1,23,27,0,0,75,3050,9
33718,0,0,0,1,4,1,2,1,74,567,9
36858,0,0,0,0,29,48,0,0,121,3869,18
14287,0,0,0,0,6,7,0,0,72,544,12
25614,0,0,0,0,14,9,1,0,95,951,16
25844,0,1,0,0,21,23,1,3,89,2120,13
10497,0,0,0,0,29,18,2,0,53,2460,7
35867,0,2,0,0,3,1,0,0,80,395,12
15431,0,0,0,0,17,20,0,0,48,2094,10
26733,0,1,0,0,11,16,2,2,85,2014,14
12037,0,0,0,0,2,3,0,0,64,415,10
9773,0,0,0,0,13,5,0,0,67,1469,8
36217,0,0,0,1,2,1,0,1,103,266,19
26863,0,0,0,0,53,52,10,1,78,4169,12
39681,0,0,0,0,20,19,2,0,75,2154,12
11623,0,0,0,0,15,17,0,0,64,2243,9
27246,0,1,0,0,15,23,0,0,86,1966,15
29267,0,0,0,0,14,16,0,0,75,1906,12
37859,0,0,1,0,4,4,0,0,105,590,18
39296,0,0,0,0,53,65,1,0,151,4978,23
4926,0,1,0,0,8,3,0,0,65,791,9
29656,0,0,0,0,12,17,1,0,89,1597,15
41991,0,0,0,0,12,15,2,0,108,2185,12
30546,0,0,0,0,68,64,3,3,152,7581,22
7072,0,0,0,0,4,5,0,0,59,352,10
37327,0,0,0,0,16,10,0,2,99,1994,16
2970,2,0,0,0,19,14,0,0,68,1719,12
33908,0,0,0,0,29,57,1,0,106,4301,17
38851,0,0,0,0,6,3,0,0,48,903,7
15407,0,0,0,0,5,10,0,0,46,713,8
11192,0,0,0,0,28,29,0,0,78,2611,11
13507,0,0,0,0,11,18,0,0,67,2157,10
36987,0,0,0,0,12,14,0,0,101,1623,16
19240,0,0,0,0,3,0,0,0,50,326,8
9569,0,1,0,0,12,5,0,0,59,1476,6
19388,0,0,0,0,12,11,0,0,60,1092,8
1996,0,0,0,0,5,3,0,0,59,643,9
41831,0,1,0,0,15,18,1,0,121,2301,17
3537,0,0,0,0,36,38,0,0,58,5039,9
18138,0,1,0,0,17,15,0,0,82,2624,12
989,0,0,0,0,15,13,0,0,69,2177,10
34028,0,1,0,1,26,24,0,0,70,3590,11
32815,0,0,0,1,26,25,0,0,115,2544,18
22365,0,0,0,0,25,14,1,4,78,2027,13
31709,0,0,0,0,64,66,10,9,93,8452,15
1137,0,0,0,0,8,3,0,0,48,600,7
1075,0,0,0,0,8,4,0,0,61,568,11
8292,0,2,0,0,31,45,0,1,63,4030,11
14992,0,0,0,0,21,27,0,0,58,2826,8
37829,0,0,2,0,13,14,0,0,122,2178,20
35346,0,0,1,0,6,5,1,1,91,636,18
42329,0,1,0,0,6,11,0,0,102,1390,18
34476,0,0,0,0,14,8,0,0,67,1144,13
2292,0,0,0,0,16,7,0,0,78,1032,9
24399,0,0,0,0,14,14,0,1,92,1424,13
27178,0,0,0,0,20,11,0,0,95,2386,15
30949,0,0,0,0,10,11,6,2,90,1981,14
16025,0,0,0,0,13,17,0,0,67,1626,10
42335,0,0,0,0,7,8,0,0,102,1124,15
42041,0,1,0,0,37,37,1,0,79,4051,14
383,0,0,0,0,76,63,0,0,82,7157,13
15015,0,0,0,0,7,5,0,0,60,1058,9
28338,1,1,0,0,16,23,1,0,87,2230,11
24909,0,1,0,0,42,21,0,0,72,3243,12
37557,0,0,0,1,22,11,2,3,72,3028,10
33256,0,0,1,1,2,4,0,0,75,52,12
35442,2,2,0,0,27,27,3,0,131,3081,19
34027,0,0,0,0,0,0,0,0,101,8,13
25812,0,0,0,0,25,15,0,0,98,2687,15
9760,0,1,0,0,14,22,0,0,66,2031,9
18277,0,0,0,0,18,25,0,0,69,2358,11
31481,0,0,0,0,9,15,3,0,111,1673,19
24603,0,0,0,0,39,34,4,2,86,3446,14
24382,0,0,0,0,23,19,1,0,71,1935,11
9700,0,1,0,0,28,33,0,0,64,3476,10
32195,0,0,0,0,16,19,0,2,77,1734,15
21972,0,0,0,0,47,36,4,2,87,4197,12
13474,2,2,0,0,8,3,0,0,87,559,14
31143,0,0,0,0,22,32,3,2,83,3055,12
23895,0,0,0,0,12,15,1,0,98,1496,16
2010,0,0,0,0,7,3,0,0,81,902,12
42207,0,0,0,0,20,24,2,2,59,2936,10
31151,0,0,0,0,13,13,0,2,73,1224,12
26340,0,0,0,0,18,21,0,0,81,1876,13
22185,0,0,0,0,30,27,0,1,77,3026,11
17327,2,0,0,0,4,3,0,0,68,417,11
35155,0,0,0,0,9,4,1,0,105,1157,14
43277,0,0,0,2,15,9,1,2,52,1369,8
36925,1,0,0,0,1,0,0,0,149,149,1
14408,0,0,0,0,36,32,0,0,61,4353,9
38454,0,0,0,0,24,18,1,1,106,2167,19
35688,0,0,0,0,2,2,0,0,86,329,15
9896,2,0,0,0,26,18,0,0,69,2177,13
25615,0,0,0,0,26,16,1,0,79,2956,14
28274,0,1,0,0,11,10,0,0,94,1830,15
37410,0,0,0,0,13,13,0,1,106,1862,13
11696,0,0,0,0,28,28,0,0,61,3789,8
31075,0,0,0,0,12,10,0,0,83,1422,10
44489,0,0,0,0,27,34,1,2,88,4423,13
20659,0,0,0,0,11,16,0,0,58,1697,8
38700,0,0,0,0,56,61,2,0,125,7045,20
19322,0,2,0,0,16,12,0,0,71,2312,9
43644,0,1,0,1,12,5,1,1,96,1577,14
44312,0,0,0,0,37,26,3,0,72,5083,11
27840,0,0,0,0,15,25,0,0,96,2143,17
38970,0,0,0,0,8,17,1,0,107,2055,13
3493,2,0,0,0,40,32,3,0,71,3274,10
30759,0,0,0,1,33,59,3,2,132,4407,20
35948,0,1,0,0,31,37,0,0,130,4633,19
30042,0,0,0,0,13,18,0,2,83,1666,11
1366,0,1,0,0,34,26,2,0,71,3089,11
32575,0,0,0,1,21,26,1,0,95,2745,13
32837,0,1,0,0,1,1,1,0,100,199,15
31904,0,0,0,0,28,20,5,3,86,2775,15
12634,0,0,0,0,8,14,0,0,60,1283,9
43343,0,0,0,0,3,0,0,1,48,219,8
9726,0,0,0,0,2,2,0,0,59,453,10
7651,0,0,0,0,4,3,0,0,68,628,13
5731,0,0,0,0,10,7,0,0,48,746,10
1670,0,1,0,0,34,31,0,0,74,3821,12
18517,0,0,0,0,11,12,0,0,59,1304,9
15414,0,0,0,0,10,5,0,0,80,783,14
1130,0,1,0,0,4,4,0,0,70,800,11
36029,0,0,0,0,9,11,0,0,99,2019,17
34097,0,0,0,0,2,0,0,1,119,218,20
30982,0,0,0,0,46,17,0,0,78,3483,12
6079,0,0,0,0,8,4,0,0,75,456,11
22032,0,0,0,0,20,14,0,1,82,2183,13
7377,0,1,0,0,59,54,0,0,63,6766,11
27969,0,0,0,0,22,25,1,0,75,2593,12
25259,0,0,0,0,42,31,7,2,80,3878,14
23982,0,0,0,0,22,23,0,0,72,2924,9
15293,2,0,0,0,8,6,0,0,81,774,12
28741,0,0,0,0,14,9,2,0,75,1472,12
6558,0,0,0,0,1,1,0,0,62,231,8
888,2,0,0,0,32,33,0,0,52,3011,10
29769,0,0,0,0,28,22,2,6,88,2581,9
17554,0,0,0,0,25,14,0,0,77,1718,13
23049,0,0,0,0,20,21,0,0,76,1879,11
23407,0,0,0,0,35,20,2,1,97,3409,17
8055,2,0,0,0,26,28,0,0,59,2929,9
17123,0,0,0,0,27,16,0,0,78,2731,13
18219,0,1,0,0,31,34,0,0,60,4785,9
24747,0,0,0,0,24,20,1,0,90,2502,14
37329,0,0,0,0,8,1,5,6,109,1399,17
19660,0,0,0,0,7,9,0,0,69,1183,10
29285,0,1,0,0,25,22,2,2,91,2894,15
21317,0,0,0,0,14,15,0,0,62,1822,9
16169,0,0,0,0,21,20,0,0,88,3141,13
43670,0,0,0,0,55,84,6,0,106,9424,16
8991,0,1,0,0,14,17,0,0,64,1862,9
1235,0,1,0,0,36,62,0,0,57,5329,11
35337,0,0,0,0,18,12,0,0,140,1678,23
13904,0,0,0,0,12,11,0,0,76,1501,12
24478,0,1,0,0,54,68,2,1,47,4997,8
28835,0,0,0,0,14,13,2,0,67,1396,11
35477,0,0,0,0,8,8,0,0,72,1162,15
20837,0,0,0,0,4,6,0,0,58,648,9
18627,0,1,0,0,14,13,1,0,75,1449,11
13569,0,0,0,0,18,15,0,0,66,2057,14
15518,2,0,0,0,20,16,0,0,68,2684,10
40536,0,0,0,1,25,40,2,0,85,4198,15
8358,0,0,0,0,39,31,0,0,64,3889,10
38022,0,1,0,0,19,30,1,0,134,3383,21
43674,0,0,0,0,15,10,0,0,42,2340,6
4401,2,1,0,0,19,6,0,0,58,1849,9
25869,0,0,0,0,25,37,0,0,80,3212,15
1513,0,0,0,0,6,5,0,0,57,732,9
20191,0,1,0,0,24,30,0,0,72,3890,11
4748,0,0,0,0,8,3,0,0,64,411,9
20589,0,1,0,0,7,8,0,0,61,626,10
33422,0,0,0,0,3,1,0,1,111,663,19
31448,0,0,0,1,7,2,0,1,106,804,16
20320,0,0,0,0,23,26,0,0,55,3949,10
12057,2,0,0,0,30,23,0,0,53,2960,8
33278,0,0,0,0,6,3,3,2,94,1086,14
42053,0,0,0,0,15,10,0,0,132,2284,22
39721,0,2,0,0,34,33,0,0,139,3809,22
16856,0,0,0,0,7,5,0,0,70,1412,11
10294,0,0,0,0,58,61,0,0,60,6983,8
43590,0,0,1,0,113,170,10,0,82,23726,14
31972,0,0,0,0,13,44,3,5,96,2662,15
26864,0,0,0,0,32,26,0,0,68,3453,9
33004,0,0,0,0,20,20,0,3,137,2051,21
26111,0,0,0,0,31,16,0,0,76,3179,13
14329,0,0,0,0,11,8,0,0,50,1210,7
25760,0,0,0,0,42,57,1,2,96,3944,13
44089,0,3,0,0,5,12,0,1,73,906,10
42137,0,0,0,0,0,0,0,2,81,117,13
19406,1,0,0,0,10,11,0,0,62,1138,11
12327,0,0,0,0,19,25,0,0,69,2411,10
8861,2,3,0,0,46,32,0,0,78,3019,14
27693,2,0,0,0,32,32,6,0,94,3336,15
26761,0,0,0,0,25,16,0,0,89,3221,13
4837,2,0,0,0,5,3,0,0,68,687,10
35253,0,1,0,0,57,53,10,2,143,7206,19
34490,0,0,0,0,0,0,0,0,106,1,15
38852,0,0,0,0,18,15,4,0,149,2246,24
15632,0,1,0,0,9,7,0,0,81,1329,13
11727,0,0,0,0,22,5,0,0,70,1520,9
39922,0,0,0,1,14,9,0,0,148,1889,20
7378,0,0,0,0,10,3,0,0,48,777,8
33969,0,0,0,0,16,16,2,1,135,1994,22
17272,2,0,0,0,24,12,0,0,53,2235,10
3474,0,0,0,0,5,0,0,0,65,435,10
27893,0,0,0,0,20,17,1,0,102,3457,17
43196,0,0,0,0,41,50,10,0,208,4589,32
33,0,0,0,0,22,16,0,0,68,2039,10
39744,0,1,0,0,14,16,0,0,111,1714,16
17698,0,0,0,0,18,17,0,0,65,2003,10
3385,0,0,0,0,41,28,1,3,55,4470,9
5464,0,0,0,0,5,3,0,0,57,583,9
39202,2,0,0,1,23,17,6,0,153,2637,27
8343,0,0,0,0,30,22,0,0,52,3487,8
17422,0,0,0,0,24,21,0,0,62,2813,10
19610,0,0,0,0,15,18,0,0,74,1790,9
31635,0,1,0,0,12,12,1,0,145,2084,22
41036,0,0,1,0,1,0,0,0,111,28,18
29066,0,0,0,0,15,11,0,0,86,1541,11
14387,2,0,0,0,4,2,0,0,49,342,7
13398,0,1,0,0,8,11,0,0,74,1328,10
1105,0,0,0,0,5,3,0,0,87,529,14
25579,0,1,0,0,14,20,0,2,79,1709,15
39877,0,0,0,0,12,10,2,0,172,976,22
2381,0,0,0,0,50,37,0,0,69,3899,12
16918,0,0,0,0,8,11,0,0,74,1539,12
34078,0,0,0,0,0,0,0,0,90,1,12
19537,0,1,0,0,22,27,0,1,56,2591,9
30330,0,0,0,0,25,18,0,0,90,2373,13
24050,0,0,0,0,23,16,0,0,77,1866,11
44689,1,1,0,0,2,0,0,0,43,373,7
44693,0,0,0,0,6,13,0,3,44,840,9
10762,2,0,0,0,29,17,0,0,70,2557,10
27979,0,1,0,0,8,13,0,0,77,2017,13
36799,0,2,0,0,2,1,0,1,77,161,11
32344,0,0,0,0,3,0,0,0,88,337,12
6595,2,1,0,0,46,29,0,0,67,4032,11
28421,0,0,0,0,18,24,0,0,63,2713,9
5414,0,0,0,0,20,24,0,0,61,2588,10
36981,0,0,0,0,16,14,0,0,104,1798,14
10234,0,0,0,0,3,2,0,0,63,517,8
16005,2,1,0,0,24,22,0,0,68,2431,8
42000,0,0,0,0,39,29,1,0,129,3020,22
6585,0,1,0,0,29,19,0,0,63,2777,8
22346,0,0,0,0,43,51,25,4,102,4272,17
20942,0,0,0,0,13,13,0,0,63,1844,12
19473,0,0,0,0,9,9,0,0,64,1369,10
27533,0,1,0,0,18,23,1,0,59,2541,8
13510,2,0,0,0,7,8,0,0,52,544,11
5654,0,0,0,0,10,8,0,0,41,827,7
7863,0,0,0,0,20,20,0,0,63,2531,12
26768,0,0,0,0,17,23,0,0,79,2168,12
6290,0,1,0,0,11,10,0,0,67,1238,9
454,2,0,0,0,61,52,1,3,67,6379,10
37462,0,0,0,0,13,7,1,1,142,1293,23
34140,0,0,0,0,0,2,0,0,112,356,18
16988,0,0,0,0,35,48,0,0,69,5581,10
6031,2,0,0,0,7,2,0,0,83,403,15
14007,0,0,0,0,11,21,0,0,72,1817,13
37806,0,0,0,1,13,5,2,0,78,890,12
23316,0,0,0,0,31,21,4,3,85,2662,12
10293,0,0,0,0,16,23,0,0,55,2498,7
43604,0,0,0,0,190,203,2,0,59,26453,10
26978,0,0,0,0,28,27,2,0,95,2684,17
39299,0,0,0,0,7,6,2,2,91,1279,14
41324,0,1,0,0,13,14,4,0,100,2223,15
34580,0,0,0,0,14,14,1,0,112,1690,18
39667,0,0,0,0,34,24,3,0,97,3426,13
31771,0,0,0,0,17,26,0,0,105,2581,16
285,2,0,0,0,28,16,1,0,54,2294,9
41633,0,0,0,0,3,1,0,0,120,209,14
2740,0,0,0,0,4,5,0,0,71,543,11
4892,0,0,0,0,35,28,0,0,64,4233,10
31360,0,1,0,0,13,13,0,0,167,1603,30
13358,0,1,0,0,11,7,0,0,59,1047,7
6968,0,0,0,0,4,3,0,0,75,336,9
23939,0,0,0,0,27,38,0,0,63,3187,10
25888,0,0,0,0,17,25,1,0,84,2247,11
889,0,0,0,0,3,4,0,0,82,411,10
12436,0,0,0,0,2,1,0,0,65,250,8
23369,1,0,0,0,17,11,1,0,80,1570,14
34063,0,0,0,0,37,32,0,0,118,4252,18
31997,0,0,0,0,15,17,1,1,81,1900,12
27080,0,0,0,0,21,11,0,0,87,1828,14
26206,0,0,0,0,32,20,1,1,95,2021,14
12230,0,0,0,0,2,2,0,0,79,359,14
20920,0,0,0,0,18,19,0,0,61,2343,9
27032,0,0,0,0,63,24,3,6,109,5439,17
22440,0,0,0,0,36,36,9,8,93,4415,13
19546,0,0,0,0,27,47,0,0,64,4459,10
15758,0,0,0,0,15,13,0,0,59,2085,9
27221,0,1,0,0,21,27,1,0,103,3553,15
2201,0,0,0,0,16,18,0,0,60,2219,7
18834,0,0,0,0,6,3,0,0,63,1066,8
34466,0,0,0,0,0,0,0,0,100,1,17
7347,1,0,0,0,9,4,0,0,61,614,8
40546,0,3,0,1,0,0,0,0,189,95,26
44020,0,0,0,0,15,28,2,0,64,2051,9
26110,0,0,0,0,23,17,5,0,88,2466,12
10885,0,0,0,0,37,43,0,0,79,5332,12
25233,0,0,0,0,11,9,0,0,61,1513,9
21714,0,0,0,0,39,37,0,0,94,5024,16
31049,0,0,0,0,29,37,0,3,62,2785,9
22664,0,0,0,0,18,20,0,0,79,2465,14
14413,0,0,0,0,3,5,0,0,74,449,10
2161,0,0,0,0,6,4,0,0,58,539,10
44395,0,0,0,0,6,12,0,0,89,1247,14
25572,0,1,0,0,19,23,0,0,76,1926,11
5395,0,1,0,0,35,23,0,0,70,3980,10
8579,0,0,0,0,12,28,0,0,75,2441,11
17105,0,0,0,0,22,28,0,0,67,2947,9
44035,0,0,0,0,3,4,2,0,33,443,5
41811,0,0,0,1,0,0,0,0,75,1,10
26087,0,1,0,0,25,33,1,0,107,3006,17
13407,2,0,0,0,22,7,0,0,58,1216,9
27047,0,0,0,0,17,9,0,0,83,2019,12
36838,0,0,0,1,23,18,1,0,86,2652,15
3807,0,0,0,0,13,21,0,0,71,2536,11
41937,0,0,0,0,24,26,1,0,127,3488,18
4750,0,0,0,0,5,3,0,0,63,900,8
4363,0,0,0,0,7,3,0,0,62,691,10
36444,1,0,0,0,27,30,0,0,114,2726,17
37740,0,0,0,0,9,27,0,0,87,1663,14
11262,0,0,0,0,7,3,0,0,75,690,10
8563,0,1,0,0,197,221,2,0,61,18633,11
10896,2,1,0,0,19,15,0,0,79,2170,13
18987,0,0,0,0,30,31,0,0,58,4258,10
36150,0,0,0,1,7,19,0,1,68,1678,11
35909,0,0,0,0,3,0,0,1,103,310,16
1183,2,0,0,0,7,1,0,0,47,400,8
31653,1,0,0,0,78,84,4,1,109,9103,20
37140,0,0,0,0,22,18,0,0,116,2633,16
42372,0,0,0,0,1,2,0,0,95,124,17
16227,0,0,0,0,27,45,0,0,57,3951,11
42383,0,0,0,0,14,6,4,0,104,1193,15
22736,0,0,0,0,30,14,2,5,78,2204,11
1480,0,0,0,0,53,33,0,0,58,4988,10
26115,0,0,0,0,16,16,0,0,64,1976,12
9051,0,0,0,0,8,13,0,0,60,1577,9
18323,0,0,0,0,37,41,0,0,64,4181,11
19952,0,0,0,0,2,2,0,0,65,440,9
14064,0,1,0,0,32,20,0,0,57,3744,10
40023,0,1,1,0,21,21,0,0,97,3325,16
20031,0,0,0,0,8,8,0,0,72,714,10
23185,0,1,0,0,25,17,2,2,107,2144,17
23385,0,0,0,0,21,22,1,0,96,2136,17
10855,0,0,0,0,19,13,0,0,58,2548,9
22060,0,0,0,0,16,24,3,0,92,2540,13
10021,0,0,0,0,25,23,0,0,64,2029,11
13696,0,0,0,0,31,15,0,0,57,2510,10
33393,0,0,0,0,19,33,1,0,129,2974,18
14033,0,0,0,0,3,5,0,0,57,435,10
6330,0,0,0,0,9,2,0,0,70,650,11
41272,1,1,0,0,20,23,0,0,128,2627,18
8529,0,0,0,0,3,5,0,0,72,506,12
6934,0,0,0,0,4,3,0,0,72,373,11
7174,0,0,0,0,45,53,0,0,70,6046,9
9181,0,1,0,0,45,43,0,0,57,5031,10
37441,1,0,0,0,22,12,0,1,53,1968,10
1890,0,0,0,0,30,18,0,0,69,2724,12
39197,0,0,1,0,65,58,6,1,98,8229,19
29419,0,0,0,0,88,43,0,0,71,7846,10
33632,0,0,0,0,3,6,0,0,106,378,18
9339,0,0,0,0,12,10,0,0,71,1712,11
2218,0,0,0,0,10,8,0,0,69,813,12
32326,0,0,0,1,16,12,4,3,107,1736,17
31856,0,0,0,0,16,9,2,0,100,1942,16
28302,0,0,0,0,25,31,0,0,90,3976,12
17960,0,0,0,0,20,21,0,0,70,2854,12
37939,0,0,1,0,7,14,1,0,92,1685,17
42030,0,0,0,0,32,28,0,0,110,3022,17
11842,0,1,0,0,59,70,0,0,64,6703,12
32705,0,0,0,0,2,0,1,0,98,59,17
9542,2,1,0,0,2,1,0,0,74,466,11
3169,0,1,0,0,15,22,0,0,60,2284,8
27697,0,1,0,0,14,13,2,6,90,1571,14
3764,0,0,0,0,9,5,0,0,63,670,9
7289,2,0,0,0,41,38,0,0,65,3783,11
2560,0,0,0,0,3,8,0,0,56,572,7
40887,0,1,0,0,36,33,0,0,144,4374,18
74,0,1,0,0,27,46,0,0,69,3737,10
8520,0,2,0,0,16,17,0,0,55,1795,8
7328,0,0,0,0,37,31,0,0,61,5250,11
34910,0,1,0,0,23,32,2,0,160,2932,24
13847,0,1,0,0,26,38,0,0,73,4010,11
8650,0,1,0,0,67,78,0,0,64,7402,9
43600,0,1,0,1,5,1,1,0,60,640,10
41111,0,0,1,1,6,7,4,1,104,1064,17
41110,0,0,0,0,19,29,0,0,107,2685,19
2114,0,0,0,0,43,27,0,0,55,2856,9
311,0,0,0,0,22,20,0,0,60,2125,8
20117,0,0,0,0,11,16,0,0,65,1899,11
36299,0,0,1,0,25,47,3,0,71,2420,14
3767,0,0,0,0,6,4,0,0,67,614,10
18798,0,1,0,0,23,24,0,0,59,3347,13
12916,0,0,0,0,35,37,0,0,69,4297,11
1090,0,0,0,0,7,2,0,0,64,417,11
39779,0,0,0,0,7,10,1,0,41,1159,7
30145,2,1,0,0,14,23,3,0,92,1701,15
14565,0,0,0,0,24,38,0,0,51,3022,10
24660,0,0,0,0,19,24,0,0,84,2493,14
19624,2,0,0,0,20,14,0,0,57,2230,9
