,peri_title,comm_title,ques_title,excl_title,peri_text,comm_text,ques_text,excl_text,title_length,text_length,title_words
18172,0,0,0,0,4,6,0,0,90,889,11
30966,2,0,0,0,35,27,0,0,109,3618,16
14205,0,0,0,0,17,12,0,0,78,2322,15
30304,0,0,0,1,16,21,1,8,85,2590,14
31043,0,0,0,0,14,11,0,1,77,1726,12
9228,0,1,0,0,59,31,0,0,64,5600,9
4845,0,0,0,0,16,17,0,0,61,2361,9
24901,0,0,0,0,14,18,3,1,76,1554,12
33134,0,0,0,1,19,4,0,7,107,1422,14
23267,0,0,0,0,37,19,0,0,87,2895,15
37258,0,0,0,0,6,3,0,0,48,903,7
13760,1,0,0,0,11,15,0,0,65,1790,11
30727,0,0,0,0,9,6,0,0,50,2332,11
11257,0,0,0,0,14,16,0,0,67,1950,11
6200,0,0,0,0,21,18,0,0,64,1728,9
26367,0,0,0,0,27,16,2,0,72,2122,12
18145,0,0,0,0,2,4,0,0,74,309,10
31263,0,0,0,0,5,0,0,6,71,799,12
29390,0,0,0,0,13,19,0,0,88,2709,13
30401,0,0,0,0,19,18,0,0,103,1746,16
36380,0,0,0,0,41,35,0,1,118,4472,17
11464,0,0,0,0,18,23,0,0,62,2503,8
27923,0,1,0,0,15,28,0,0,80,2183,12
31086,0,0,0,0,53,63,1,0,165,7080,22
38037,0,0,0,0,8,5,0,1,81,1287,12
34584,0,0,0,0,14,13,1,1,127,1556,20
16178,0,1,0,0,18,22,0,0,66,2874,11
17958,0,0,0,0,40,49,0,0,62,5865,11
40307,4,0,0,0,24,14,1,0,157,2342,21
2223,0,0,0,0,8,18,0,0,64,1928,11
5972,0,0,0,0,26,35,0,0,62,4318,9
5230,0,0,0,0,24,22,0,0,74,2368,10
3891,0,0,0,0,33,30,0,2,54,4376,6
29766,0,0,0,0,19,12,2,0,108,2062,17
35653,0,0,0,0,2,0,0,0,52,262,9
30530,0,0,0,0,15,13,0,0,81,2286,13
18536,0,0,0,0,4,6,0,0,74,919,10
9309,2,0,0,0,31,32,0,0,75,3491,10
28328,0,0,0,0,24,21,3,3,91,2772,18
25808,0,0,0,0,26,28,2,0,65,2436,7
8957,0,0,0,0,25,27,0,0,58,3280,9
32140,1,0,0,1,18,6,2,2,95,1147,17
872,0,1,0,0,21,26,0,0,60,2453,9
20315,0,0,0,0,17,16,0,0,62,2523,8
32529,0,0,0,1,8,7,1,0,111,1179,16
26134,0,0,0,0,18,21,0,1,67,2777,12
330,0,0,0,0,24,16,0,1,65,1845,8
36711,0,0,0,1,13,22,0,0,67,1620,12
27838,0,0,0,0,35,28,1,0,66,3480,11
28880,0,0,0,0,22,20,0,0,90,2648,16
33247,0,0,0,1,36,23,1,0,148,4287,24
23327,0,0,0,0,42,36,7,6,75,3713,15
1991,2,0,0,0,31,11,0,0,50,2138,8
25867,0,0,0,0,23,22,1,0,82,2502,13
10647,5,2,0,0,59,30,1,0,63,5265,10
509,0,1,0,0,50,42,0,0,72,4975,10
4922,0,0,0,0,33,34,0,0,58,4066,9
25873,0,0,0,0,14,9,2,1,94,1851,12
21398,0,0,1,0,36,51,0,0,75,5024,12
32002,0,0,0,1,30,25,3,5,101,3660,14
10057,2,0,0,0,11,18,0,0,71,1596,9
2448,2,0,0,0,10,5,0,0,74,728,9
12526,0,0,0,0,65,56,0,2,52,7286,8
2347,2,0,0,0,7,3,0,0,80,510,11
39805,0,0,0,1,22,24,0,3,105,2520,17
10027,0,0,0,0,24,25,0,0,65,3178,10
32160,0,1,0,1,10,23,5,3,133,2049,20
20051,0,0,0,0,6,6,0,0,60,672,8
23711,0,1,0,0,18,17,0,0,85,2260,13
8698,0,1,0,0,61,64,0,0,65,6299,9
36340,0,0,0,0,9,20,0,1,110,2128,20
21263,2,0,0,0,28,24,1,1,70,3152,12
9546,0,0,0,0,5,5,0,0,62,484,11
18463,0,0,0,0,30,30,0,0,75,3962,11
33290,1,0,0,0,28,27,0,0,116,2943,16
36996,0,0,0,0,53,36,0,0,98,4177,15
19051,0,0,0,0,49,49,0,0,79,5317,13
1812,0,0,0,0,19,26,0,0,76,2981,11
19440,0,0,0,0,44,41,0,2,62,7126,8
1710,0,1,0,0,5,3,0,1,67,562,11
32954,0,1,0,0,4,3,0,0,113,401,17
30209,0,0,0,0,31,27,3,0,90,2558,16
8147,0,1,0,0,51,43,0,0,59,4582,10
41940,0,0,1,0,28,26,0,0,92,3694,15
17287,0,0,0,0,34,30,0,0,75,5110,10
38438,0,0,0,0,40,44,0,0,68,4400,11
28598,0,0,0,0,15,13,1,0,85,1631,16
43803,0,3,0,0,5,6,1,0,73,969,12
15600,2,0,0,0,14,23,0,0,67,1512,9
8078,2,0,0,0,34,23,0,0,71,3009,12
8247,0,0,0,0,9,5,0,0,47,738,9
25335,0,0,0,0,15,15,3,0,83,1817,14
26957,0,0,0,0,20,14,0,0,58,2036,11
2751,0,0,0,0,18,18,0,0,48,2403,7
10399,0,0,0,0,50,44,0,0,59,4911,9
40472,0,0,1,0,5,2,1,1,91,717,14
33269,2,0,0,0,2,1,0,0,98,183,13
18748,2,0,0,0,26,27,0,0,62,3142,9
26129,0,0,0,0,24,16,1,0,94,2721,14
34894,0,2,0,0,8,8,3,0,162,1389,24
19242,2,1,0,0,50,40,1,0,62,5828,12
10787,0,0,0,0,4,1,0,0,67,295,11
43515,0,1,0,0,7,12,0,0,55,1048,9
10443,0,0,0,0,8,2,0,0,51,620,8
41326,0,0,0,1,8,2,0,0,88,576,12
5384,2,1,0,0,29,41,0,0,66,3961,10
3928,0,1,0,0,24,24,0,0,74,3074,10
43023,0,0,1,0,48,26,2,2,159,4697,23
21238,0,0,0,0,45,67,0,0,65,5711,10
9290,2,0,0,0,50,58,0,3,65,5604,11
10151,0,0,0,0,15,18,3,0,68,2261,11
23636,0,1,0,0,10,13,0,0,90,1830,14
17495,0,1,0,0,27,26,2,0,76,3308,12
25712,0,1,0,0,8,15,1,0,89,1577,14
27589,0,0,0,0,31,22,2,0,94,2831,15
6080,1,0,0,0,5,3,0,0,60,403,11
40623,1,0,0,1,25,20,0,0,153,3465,21
406,2,0,0,0,4,2,0,0,70,553,9
19243,0,1,0,0,2,3,0,0,69,460,10
1271,1,0,0,0,15,13,0,0,60,1584,10
20386,0,0,0,0,13,10,0,0,84,1741,12
3880,0,0,0,0,9,8,0,0,78,1350,12
1955,2,0,0,0,25,13,0,0,69,2651,10
40948,0,0,0,0,3,2,0,0,128,503,18
442,0,1,0,0,6,6,0,0,58,326,10
29324,0,0,0,0,14,22,2,0,91,1880,16
1845,0,0,0,0,7,4,0,0,61,581,10
35966,0,0,0,1,1,0,0,0,87,129,12
17535,0,0,0,0,5,4,0,0,56,519,10
23394,0,0,0,0,26,13,0,0,101,2368,18
19258,0,0,0,0,10,6,0,0,64,808,11
41671,0,0,0,2,0,0,0,1,171,35,30
13809,0,0,0,0,13,15,0,0,76,1928,12
20743,0,0,0,0,10,18,0,0,56,1787,9
39233,0,0,0,0,9,4,0,0,137,1214,22
32445,0,0,0,0,7,5,0,0,124,1076,18
11268,0,0,0,0,3,9,0,0,65,679,11
43096,0,0,1,0,18,28,4,0,72,2414,10
43105,0,0,0,0,27,35,3,0,62,3299,11
25497,0,0,0,0,34,33,1,0,97,3520,18
10743,0,0,0,0,35,48,0,1,65,4810,11
20238,0,0,0,0,23,31,2,0,63,3075,10
18894,0,0,0,0,25,33,0,0,79,3680,12
19678,0,1,0,0,13,24,0,0,68,2496,8
42425,0,0,0,0,10,11,2,0,64,1154,10
29394,0,1,0,0,13,13,1,0,100,1969,14
40792,0,0,0,1,0,0,0,0,104,1,17
10272,0,0,0,0,21,23,0,0,50,2400,5
1282,0,0,0,0,3,4,0,0,58,581,9
35311,0,1,0,0,16,22,0,0,127,3065,19
44164,0,1,1,0,47,60,0,0,98,7446,13
28999,0,0,0,0,23,19,0,0,88,2832,14
24801,0,0,0,0,20,16,0,0,93,2759,16
315,0,0,0,0,40,32,0,0,65,4277,9
6743,0,0,0,0,62,45,0,0,61,5818,11
21945,0,2,1,0,20,16,1,1,89,2078,14
32895,0,0,0,1,0,0,0,0,85,1,14
15452,0,0,0,0,9,16,0,0,58,1663,8
16445,0,0,0,0,49,44,0,0,59,4532,8
21554,0,0,0,0,15,14,0,0,106,1934,17
5879,0,0,0,0,31,23,0,0,63,3063,10
29964,0,1,0,0,27,30,0,2,100,3334,15
30226,0,0,0,0,27,16,7,0,75,2138,12
4635,0,0,0,0,4,2,0,0,58,320,11
15686,2,1,0,0,32,29,0,0,80,3335,12
18571,0,1,0,0,31,33,0,0,64,4113,11
3529,0,0,0,0,20,17,2,0,49,1507,8
34241,0,1,0,1,15,15,2,1,167,2428,20
26246,0,0,0,0,23,39,4,0,98,3143,16
21446,1,1,0,0,38,32,1,0,70,2750,10
12509,0,1,0,0,9,5,0,0,70,1100,12
37545,0,0,0,0,1,0,2,1,86,306,16
30861,0,0,0,0,36,28,0,6,163,4478,23
35870,0,0,0,0,9,13,1,0,99,1910,15
5262,0,0,0,0,48,44,0,1,48,5058,8
16371,2,0,0,0,10,8,0,0,65,1036,9
26708,0,0,0,0,14,16,1,0,84,1984,13
20062,0,0,0,0,19,23,0,0,75,2272,12
23163,0,1,0,0,13,17,0,0,77,2030,12
31685,0,0,0,0,8,6,0,0,78,1258,11
24891,0,0,0,0,12,22,2,0,96,1534,13
32035,0,0,0,0,49,52,2,2,110,5055,16
18346,0,2,0,0,5,2,0,0,70,509,11
9565,0,0,0,0,19,19,0,0,70,2289,11
29498,0,0,0,0,24,17,1,1,97,2686,13
42675,0,0,0,0,41,49,3,2,92,8711,14
23483,0,2,0,0,15,16,0,1,84,1990,13
5309,0,0,0,0,39,43,0,0,55,4928,7
14524,0,0,0,0,15,28,0,0,58,2143,10
2459,2,0,0,0,19,12,0,0,62,2615,11
6435,0,1,0,0,6,3,0,0,66,522,9
27992,0,0,0,0,29,20,3,0,90,2811,12
11928,0,0,0,0,24,14,0,0,63,2366,8
30686,0,0,1,0,14,10,1,3,108,2073,17
33766,0,0,0,0,22,12,0,0,96,1980,17
9914,0,1,0,0,26,30,0,0,67,3045,9
11845,0,0,0,0,13,13,0,0,68,1820,9
11988,0,0,0,0,26,22,0,0,72,3354,13
4060,2,0,0,0,43,32,0,0,67,4839,10
35164,0,0,0,1,11,6,0,2,87,1305,13
3250,0,0,0,0,18,18,0,0,73,2513,10
40180,0,0,1,0,27,27,0,0,82,3419,15
24852,0,0,0,0,21,16,3,2,99,2533,17
18375,0,0,0,0,28,31,0,2,66,3976,10
19171,0,0,0,0,27,44,0,0,59,4031,9
11738,0,0,0,0,21,24,0,0,63,2465,9
39305,0,0,0,0,14,11,0,0,152,1677,22
32556,0,0,1,0,10,7,0,2,77,1416,15
15083,0,0,0,0,6,4,0,0,58,816,8
22071,0,0,0,0,25,29,3,0,75,3221,12
24167,0,0,0,0,25,20,1,0,99,2326,17
12217,0,0,0,0,12,5,0,0,69,1261,9
41072,0,0,0,1,20,24,2,0,114,2651,16
33793,0,0,0,0,0,0,0,0,85,1,17
19738,0,0,0,0,17,4,0,0,48,1161,8
28182,0,0,0,0,31,24,3,2,62,2527,10
12856,0,0,0,0,17,27,0,0,52,2627,8
8709,0,0,0,0,7,3,0,0,72,747,11
10854,0,0,0,0,20,21,0,0,58,2522,8
35883,0,0,1,0,3,1,0,0,65,339,12
27680,0,1,0,0,30,20,0,0,97,3004,16
8119,0,0,0,0,6,3,0,0,62,901,10
41300,0,0,0,0,58,80,0,0,88,5839,14
19948,0,0,0,0,3,2,0,0,78,510,11
23405,0,0,0,0,23,16,2,0,77,2376,14
43091,0,0,0,0,24,31,3,2,82,3300,14
25131,0,0,0,0,13,17,0,0,98,1602,16
40008,0,2,0,0,5,11,2,0,141,1708,21
34847,0,0,0,0,15,17,4,0,65,2404,9
14952,0,0,0,0,4,5,0,0,79,616,11
11541,0,0,0,0,24,33,0,0,79,3345,13
36696,0,0,0,2,1,1,0,2,100,361,17
4393,0,0,0,0,12,7,0,0,66,1015,9
19844,0,0,0,0,3,3,0,0,36,305,6
19695,0,1,0,0,29,42,0,0,60,4212,11
12194,0,0,0,0,33,40,1,0,74,4187,11
5909,0,0,0,0,7,2,0,0,57,664,8
161,0,0,0,0,29,36,1,0,69,3450,10
30328,0,0,0,0,18,20,2,0,105,2563,16
38474,0,0,1,0,16,20,2,0,69,2686,12
42464,0,0,0,0,14,18,0,0,73,2167,10
43141,0,0,0,0,25,32,1,0,101,3782,14
27669,0,0,0,0,32,19,0,4,100,2232,14
16354,0,0,0,0,60,63,0,0,62,5140,9
3080,0,0,0,0,30,26,0,0,67,4483,10
12164,0,0,0,0,4,4,0,0,66,597,9
17766,0,0,0,0,13,20,0,0,62,1761,12
18747,0,0,0,0,34,40,0,0,64,5182,11
38281,0,0,0,0,6,6,3,0,79,1015,13
6782,0,0,0,0,55,42,0,0,58,4667,11
39720,0,0,1,1,6,14,2,5,74,1075,10
42809,0,0,0,0,39,42,2,0,75,4559,13
15106,0,0,0,0,39,46,0,0,67,4480,9
43855,0,0,1,0,13,24,4,0,106,3041,15
7813,0,0,0,0,15,17,0,0,73,2258,12
3136,0,0,0,0,47,24,0,0,57,4144,7
43582,1,0,0,0,7,17,0,1,65,1306,10
10153,0,0,0,0,23,25,0,0,64,3146,9
2011,0,0,0,0,4,5,0,1,66,738,10
25901,0,0,0,0,14,15,0,0,89,1923,15
13685,2,0,0,0,6,3,0,0,63,429,11
39216,0,0,0,0,22,11,0,1,97,2368,18
28318,0,1,0,0,27,33,2,0,94,2889,16
122,0,0,0,0,12,9,0,4,50,985,8
1575,0,1,0,0,29,30,0,0,74,2495,11
14126,0,0,0,0,3,6,1,0,64,576,10
6794,0,0,0,0,38,34,0,0,69,3754,10
42916,0,1,0,0,15,12,1,1,117,1555,21
42634,0,0,0,0,22,17,0,0,66,2463,10
41010,0,0,0,2,7,5,1,3,105,714,17
38595,0,0,0,0,13,13,1,1,87,1417,15
13977,0,0,0,0,6,7,0,0,71,653,10
20130,0,0,0,0,51,57,0,0,61,6183,10
37717,0,0,0,1,14,20,1,0,104,2079,15
42093,0,1,0,0,14,5,0,0,101,1674,16
37506,1,0,0,1,6,2,2,4,106,742,18
42738,0,0,0,0,28,31,0,0,131,3548,21
39977,0,0,0,0,48,50,3,1,91,5423,15
24548,0,0,0,0,18,20,0,0,85,2063,15
5466,2,0,0,0,4,4,0,0,78,532,10
34002,0,0,1,0,0,0,0,0,86,1,17
20318,0,0,0,0,30,33,0,0,65,3810,9
41496,0,0,0,0,6,14,1,0,67,1300,11
42692,0,0,0,0,13,17,1,4,56,1677,9
42470,0,0,0,0,6,2,0,0,93,851,16
4933,0,0,0,0,3,6,0,0,74,436,11
7784,2,0,0,0,39,21,0,0,63,2486,10
2309,2,0,0,0,21,26,0,0,60,2557,11
11292,0,0,0,0,14,21,0,0,62,2240,9
15374,0,0,0,0,16,20,1,0,72,2019,10
14127,0,1,0,0,5,5,0,0,57,616,11
39702,0,0,0,0,13,5,7,1,96,1526,15
19042,0,0,0,0,31,35,0,0,63,3630,13
1558,0,0,0,0,5,6,0,0,63,548,9
18713,0,0,0,0,16,17,0,0,69,2176,10
4018,2,0,0,0,6,4,0,0,78,566,11
5875,0,1,0,0,55,36,1,0,68,4892,11
7802,0,0,0,0,18,14,0,0,73,2024,11
6217,0,0,0,0,41,29,0,0,65,3245,9
39118,0,0,0,0,34,25,0,0,95,3776,17
40352,1,0,1,0,0,0,0,0,90,1,14
21900,0,0,0,0,16,15,0,0,83,1862,12
18587,0,0,0,0,3,2,0,0,63,534,9
20724,0,0,0,0,7,8,0,0,69,1082,9
15416,0,0,0,0,47,45,0,0,49,6695,8
11072,0,1,0,0,19,30,0,0,65,2541,9
27203,0,0,0,0,28,27,12,0,86,3407,14
11518,0,1,0,0,17,19,0,0,71,2423,12
43090,0,0,0,0,7,16,1,0,149,1616,21
1343,0,0,0,0,44,63,0,0,53,5969,8
13190,0,0,0,0,4,4,0,0,43,780,9
8224,0,0,0,0,17,14,0,0,65,1580,11
12042,0,1,0,0,3,6,0,0,66,532,10
20803,0,0,0,0,15,19,0,0,68,2324,9
17595,0,0,0,0,6,3,0,0,47,797,7
29133,0,0,0,0,21,23,2,0,74,2360,12
12174,2,0,0,0,33,28,0,0,70,2704,9
19163,0,0,0,0,5,4,0,0,69,806,11
24429,0,1,0,0,56,35,3,1,93,5850,16
39151,0,0,0,0,37,48,3,7,120,6957,19
23019,0,0,0,0,13,13,2,0,107,1514,15
32765,0,0,0,1,0,0,0,0,126,1,23
4172,0,0,0,0,18,22,0,0,61,2244,10
462,0,1,0,0,41,42,0,0,67,4743,12
41470,0,1,0,0,5,2,0,1,124,754,17
27522,0,0,0,0,15,17,0,2,73,1976,10
8779,2,0,0,0,22,3,0,0,53,1731,8
2177,0,1,0,0,33,29,0,0,54,3323,9
9424,0,0,0,0,10,19,0,0,53,1530,10
28986,0,0,0,0,13,14,0,3,79,1590,13
18745,0,1,0,0,23,20,0,0,55,2169,9
25933,0,0,0,0,18,14,1,0,84,1938,14
37786,0,0,0,1,11,9,0,0,58,1307,10
34511,0,0,0,0,9,14,0,0,96,1424,14
24516,0,0,0,0,27,31,3,0,70,2503,11
32942,0,1,0,0,20,47,0,0,177,4468,28
17622,0,0,0,0,3,1,0,0,74,409,11
22441,0,2,0,0,22,21,0,2,98,3097,15
34696,1,0,0,0,14,8,0,0,132,1696,19
20731,0,0,0,0,2,5,0,0,71,484,11
15808,2,0,0,0,14,24,0,0,67,1691,9
40666,0,0,0,1,4,1,0,0,140,192,21
27624,0,0,0,0,25,29,1,0,78,3649,11
60,0,0,0,0,27,12,0,0,65,3076,10
33139,0,0,0,0,13,15,0,0,172,1477,28
37342,0,0,0,0,16,19,0,3,79,2382,13
42796,0,0,0,0,19,8,0,2,125,1987,18
24525,0,0,0,0,16,17,0,0,99,2049,13
26902,0,0,0,0,27,34,0,2,77,3157,13
8030,0,0,0,0,34,45,0,0,71,4025,12
24861,0,0,0,0,27,28,0,0,88,3406,12
37246,1,0,0,0,20,33,0,2,81,2121,13
24772,0,0,0,0,29,44,1,0,86,3654,14
17279,0,0,0,0,36,56,0,0,75,5251,12
17597,0,0,0,0,13,14,0,0,61,1853,9
3243,0,1,0,0,28,24,1,0,57,2939,10
5275,2,1,0,0,42,21,1,0,65,3799,10
32842,0,0,1,0,0,0,0,0,141,21,23
15708,2,0,0,0,29,17,0,0,75,2435,10
7370,2,0,0,0,9,9,0,0,73,1282,10
2222,2,0,0,0,6,7,0,0,69,498,10
26097,0,0,0,0,29,23,0,0,82,3927,13
42321,0,0,0,0,23,32,0,0,145,3312,24
40633,0,0,0,1,102,77,1,0,98,9317,15
2108,0,0,0,0,8,5,0,0,67,558,9
19699,0,0,0,0,8,13,0,0,63,1359,9
1080,0,0,0,0,36,37,1,1,67,5020,11
13890,0,1,0,0,12,7,0,0,66,1344,8
2405,0,0,0,0,7,4,0,0,67,629,10
21743,0,0,0,0,14,30,1,0,93,3040,13
6622,0,1,0,0,45,55,2,0,63,5266,11
28267,0,0,0,0,16,16,1,0,93,1879,15
37000,0,0,0,0,26,37,2,10,76,4541,14
15590,0,1,0,0,26,18,0,0,62,2300,10
33191,0,0,0,1,13,8,0,0,111,1160,17
27093,0,0,0,0,25,27,1,0,94,3247,16
34648,0,0,0,0,15,22,1,3,98,2291,17
19566,2,1,0,0,6,2,0,0,68,517,9
18913,2,0,0,0,21,25,0,0,66,2402,11
11666,0,0,0,0,16,12,0,0,64,2552,9
12978,2,1,0,0,28,20,0,0,75,2865,12
30203,0,0,0,0,26,14,2,0,88,2737,19
30643,0,0,1,0,14,10,5,1,97,1486,15
28381,0,1,0,0,27,42,5,2,72,3993,14
2209,0,0,0,0,10,10,0,0,72,1241,11
27226,0,0,0,0,15,10,0,0,67,2052,9
9833,0,0,0,0,10,12,0,0,66,1438,10
28896,0,0,0,0,10,13,0,0,76,1220,13
34198,0,0,0,0,1,0,0,3,95,283,15
2105,0,0,0,0,28,32,0,0,60,3801,10
41315,0,0,0,0,6,2,0,0,109,672,15
37789,0,0,0,1,13,10,1,3,77,1608,13
13247,0,0,0,0,15,13,0,1,67,2294,9
28553,0,0,0,0,21,18,0,0,61,2537,8
6903,0,0,0,0,63,54,1,0,61,5810,11
31066,0,0,0,0,9,13,0,0,102,1311,17
3200,0,0,0,0,4,1,0,0,61,277,11
31636,0,0,0,0,17,17,1,1,109,2161,15
26288,0,0,0,0,18,17,0,5,89,2486,15
33391,0,0,0,0,2,2,1,0,102,739,15
44866,0,2,0,0,5,15,0,1,63,1392,13
27822,0,1,0,0,20,25,0,0,88,2566,13
18670,0,0,0,0,11,8,0,0,78,1151,12
39516,0,0,1,0,33,54,1,0,142,4007,23
24086,0,0,0,0,20,31,2,0,59,2434,9
29111,0,0,0,0,30,29,0,1,91,3812,15
20364,0,0,0,0,19,21,0,0,68,2824,9
4640,0,0,0,0,6,6,0,0,45,725,9
1639,0,0,0,0,5,4,0,0,65,630,11
25367,0,0,0,0,13,9,4,0,98,2184,16
42348,0,1,1,0,17,35,2,0,123,2830,18
36251,3,0,0,0,43,36,0,1,128,3701,21
23964,0,0,0,0,22,15,1,0,81,1676,12
40022,0,0,0,0,9,7,0,0,81,893,13
28545,0,1,0,0,23,21,0,0,65,2417,11
25992,0,0,0,0,20,12,1,1,76,2067,12
7215,0,0,0,0,17,27,0,0,40,2320,6
29935,0,1,0,0,18,19,3,0,87,2524,17
10790,2,0,0,0,24,30,0,0,64,2922,13
17081,0,1,0,0,9,12,0,0,58,1579,7
3432,0,1,0,0,113,77,0,0,62,8996,9
24931,0,0,0,0,14,11,0,0,52,1898,8
40877,0,0,0,1,3,0,0,0,126,388,19
6179,0,0,0,0,31,29,0,0,61,3146,9
27012,0,1,0,0,11,11,0,0,88,1483,14
36796,0,0,0,0,12,18,1,1,89,1597,18
30665,0,0,0,0,74,64,3,1,53,6492,9
24692,0,0,0,0,15,17,0,0,83,3157,14
3323,0,0,0,0,21,22,0,0,68,2322,9
9400,0,0,0,0,10,8,0,0,63,734,9
9531,0,0,0,0,23,33,0,0,66,2624,7
21094,0,1,0,0,46,50,0,1,76,5171,12
12114,0,0,0,0,3,2,0,0,62,525,9
6224,2,0,0,0,30,11,0,0,66,2062,10
7830,0,0,0,0,45,68,0,0,51,5997,9
44171,0,0,0,0,7,14,1,0,44,1316,5
8059,4,0,0,0,23,9,0,0,66,1649,10
9698,0,1,0,0,22,27,0,0,61,2604,8
33307,0,0,0,0,13,5,0,1,94,1232,13
20027,0,0,0,0,12,4,0,0,70,513,12
12525,0,0,0,0,18,18,0,0,49,3772,9
24504,0,0,0,0,29,30,7,4,84,3328,15
13559,0,0,0,0,17,28,0,0,52,3359,9
24223,0,0,0,0,32,22,1,0,82,3144,10
17797,1,0,0,0,24,8,0,0,68,1893,11
361,2,0,0,0,9,8,0,0,74,521,10
22742,0,0,0,0,13,21,0,0,85,2183,13
30361,0,0,0,0,18,12,1,0,38,2222,8
28654,0,0,0,0,24,25,4,1,91,2598,15
9087,0,0,0,0,18,16,1,0,57,2466,8
503,2,0,0,0,6,8,0,0,83,615,12
32634,0,0,0,0,25,21,2,0,104,3250,19
42401,2,0,0,0,42,57,7,3,160,7496,21
38004,0,1,0,1,12,16,0,1,75,1934,14
22514,0,0,0,0,25,26,0,0,100,3331,16
13439,0,0,0,0,54,58,0,0,74,6172,12
16975,0,0,0,0,16,10,0,0,63,2294,8
38552,0,0,1,0,44,45,0,0,114,5060,20
30064,0,0,0,0,12,40,7,2,97,2434,16
26360,0,0,0,0,16,30,2,0,87,2716,15
36212,0,0,0,0,34,31,1,0,91,3887,16
32191,0,0,0,0,27,23,0,1,98,2890,14
19790,0,0,0,0,9,9,0,0,50,1678,7
43989,0,1,0,0,32,61,3,0,69,5951,10
11137,0,0,0,0,4,3,0,0,57,304,8
37774,0,0,1,0,10,16,0,0,98,1749,17
25408,0,1,0,0,41,37,0,0,75,2931,13
24350,0,0,0,0,45,19,2,3,80,2729,10
13385,0,0,0,0,14,12,0,0,65,1729,10
36414,0,0,0,0,1,0,0,0,87,122,14
19375,0,0,0,0,6,3,0,0,64,706,9
26286,0,0,0,0,18,13,0,0,91,1961,13
31971,0,0,1,0,13,12,2,0,90,1186,13
24893,0,1,0,0,12,16,0,2,97,1632,16
43535,0,0,0,0,61,62,0,0,32,8276,6
6152,0,1,0,0,44,60,0,0,74,5031,13
34543,1,3,0,0,31,24,1,0,106,3729,16
37485,0,0,0,1,8,11,0,0,85,1246,13
6635,2,0,0,0,30,25,0,0,65,2364,12
10635,0,1,0,0,17,21,0,0,65,2326,10
19089,0,0,0,0,24,15,1,0,57,2142,7
14226,0,0,0,0,14,7,0,0,70,1480,11
8052,0,0,0,0,16,21,5,0,65,1662,9
36874,0,0,0,0,7,3,0,0,104,589,16
19757,0,0,0,0,67,77,0,0,86,6996,15
18081,0,0,0,0,3,9,0,0,63,677,9
31312,1,0,0,0,17,11,3,0,128,1859,20
35838,0,0,0,0,1,2,0,0,95,124,17
1848,0,0,0,0,7,3,0,0,57,631,10
33850,0,2,0,0,36,37,1,0,137,3952,23
42487,0,0,0,0,27,11,4,0,99,2381,12
35428,0,0,1,0,14,23,1,0,127,2208,22
33512,0,1,0,0,13,20,0,0,78,1671,14
43386,0,0,0,0,25,31,0,0,81,3505,13
100,2,0,0,0,16,22,0,0,70,2618,11
33130,0,0,0,1,2,2,0,0,103,452,15
9876,0,1,0,0,10,9,0,0,59,1004,9
29304,0,1,0,0,25,27,0,2,89,2807,14
36934,0,0,0,0,26,28,0,1,94,2966,15
44530,0,0,0,0,5,14,0,3,18,1090,4
7755,0,0,0,0,31,48,0,0,62,4079,9
30753,0,2,1,0,11,9,0,0,181,1183,24
7521,0,0,0,0,21,35,0,0,69,3221,11
4011,0,1,0,0,56,32,0,0,90,4325,15
32672,0,0,0,1,8,14,1,0,100,1447,15
21958,0,0,0,0,28,26,1,0,90,3064,14
2563,0,0,0,0,5,2,0,0,61,411,9
4691,0,0,0,0,35,50,0,1,67,5153,9
3719,0,0,0,0,58,37,0,0,85,6542,12
41007,0,0,0,0,0,0,1,1,58,158,9
2716,0,0,0,0,15,10,0,1,61,1852,9
9160,0,1,0,0,2,2,0,0,61,285,10
44890,0,0,0,0,19,42,1,0,86,3280,10
31353,0,1,0,0,32,33,1,4,155,3930,25
41281,0,0,0,0,58,45,5,0,125,4972,20
1426,0,0,0,0,46,34,4,0,55,5360,10
12592,2,1,0,0,19,17,0,0,64,2162,11
19700,2,0,0,0,10,2,0,0,72,646,10
28073,0,0,0,0,23,12,0,0,74,2743,12
37670,0,0,0,0,5,4,0,2,82,604,11
40702,0,1,0,0,15,11,0,1,106,1369,14
26483,0,0,0,0,16,24,0,0,77,2380,12
11018,0,1,0,0,28,22,0,0,61,2746,10
12063,0,0,0,0,6,2,0,0,62,574,9
183,0,0,0,0,10,5,0,0,49,1003,7
7164,0,1,0,0,20,27,0,0,70,2547,12
869,0,0,0,0,19,14,0,0,59,2804,9
14345,0,0,0,0,60,63,1,0,57,7449,10
42927,0,0,0,0,16,17,0,0,121,1591,18
534,2,0,0,0,10,11,0,0,89,1137,13
9673,0,1,0,0,28,25,0,0,67,3523,11
11135,0,0,0,0,6,10,0,0,73,1237,11
42767,0,0,0,0,31,31,0,0,84,3357,11
19760,0,0,0,0,22,18,0,0,55,3012,9
25361,0,0,0,0,30,34,0,0,86,2455,15
5148,2,0,0,0,5,1,0,0,71,261,11
10998,2,0,0,0,58,66,1,0,62,6429,9
11424,0,1,0,0,2,5,0,0,70,381,10
33910,0,0,0,0,0,0,0,0,100,1,17
10023,0,0,0,0,31,34,1,0,59,3425,10
37313,0,0,0,0,29,22,0,0,140,2478,22
